,Timestamp,MAC,Temperature,Moisture,Light,Conductivity
331,2025-01-21 12:36:54,c4:7c:8d:6d:26:c9,23.8,3,297,0
332,2025-01-21 12:42:17,c4:7c:8d:6d:4e:df,22.5,21,564,116
333,2025-01-21 12:42:20,c4:7c:8d:6d:26:c9,23.9,3,279,0
334,2025-01-21 12:47:45,c4:7c:8d:6d:4e:df,22.5,21,553,117
335,2025-01-21 12:47:47,c4:7c:8d:6d:26:c9,24.0,3,296,0
336,2025-01-21 12:53:11,c4:7c:8d:6d:4e:df,22.6,21,504,114
337,2025-01-21 12:53:13,c4:7c:8d:6d:26:c9,24.0,3,295,0
338,2025-01-21 12:58:39,c4:7c:8d:6d:4e:df,22.7,21,602,114
339,2025-01-21 12:58:41,c4:7c:8d:6d:26:c9,24.0,3,264,0
340,2025-01-21 13:04:08,c4:7c:8d:6d:4e:df,22.7,21,518,115
341,2025-01-21 13:04:10,c4:7c:8d:6d:26:c9,23.8,3,295,0
342,2025-01-21 13:09:33,c4:7c:8d:6d:4e:df,22.7,21,604,116
343,2025-01-21 13:09:36,c4:7c:8d:6d:26:c9,24.0,3,280,0
344,2025-01-21 13:15:02,c4:7c:8d:6d:4e:df,22.6,21,567,114
345,2025-01-21 13:15:04,c4:7c:8d:6d:26:c9,23.9,3,280,0
346,2025-01-21 13:20:27,c4:7c:8d:6d:4e:df,22.5,21,521,115
347,2025-01-21 13:20:30,c4:7c:8d:6d:26:c9,23.8,3,262,0
348,2025-01-21 13:25:54,c4:7c:8d:6d:4e:df,22.7,21,615,114
349,2025-01-21 13:25:56,c4:7c:8d:6d:26:c9,23.8,3,214,0
350,2025-01-21 13:31:24,c4:7c:8d:6d:4e:df,22.6,21,521,116
351,2025-01-21 13:31:26,c4:7c:8d:6d:26:c9,23.8,3,232,0
352,2025-01-21 13:36:51,c4:7c:8d:6d:4e:df,22.7,21,534,114
353,2025-01-21 13:36:53,c4:7c:8d:6d:26:c9,23.8,3,262,0
354,2025-01-21 13:42:17,c4:7c:8d:6d:4e:df,22.7,21,811,114
355,2025-01-21 13:42:19,c4:7c:8d:6d:26:c9,23.8,3,248,0
356,2025-01-21 13:47:43,c4:7c:8d:6d:4e:df,22.7,21,615,114
357,2025-01-21 13:47:46,c4:7c:8d:6d:26:c9,23.8,3,232,0
358,2025-01-21 13:53:10,c4:7c:8d:6d:4e:df,22.7,21,634,114
359,2025-01-21 13:53:12,c4:7c:8d:6d:26:c9,23.7,3,198,0
360,2025-01-21 13:58:36,c4:7c:8d:6d:4e:df,22.7,21,564,114
361,2025-01-21 13:58:38,c4:7c:8d:6d:26:c9,23.8,3,199,0
362,2025-01-21 14:04:03,c4:7c:8d:6d:4e:df,22.7,21,569,115
363,2025-01-21 14:04:06,c4:7c:8d:6d:26:c9,23.7,3,232,0
364,2025-01-21 14:09:29,c4:7c:8d:6d:4e:df,22.7,21,536,114
365,2025-01-21 14:09:32,c4:7c:8d:6d:26:c9,23.8,3,262,0
366,2025-01-21 14:14:56,c4:7c:8d:6d:4e:df,22.7,21,602,113
367,2025-01-21 14:14:59,c4:7c:8d:6d:26:c9,23.8,3,232,0
368,2025-01-21 14:20:22,c4:7c:8d:6d:4e:df,22.7,21,520,114
369,2025-01-21 14:20:25,c4:7c:8d:6d:26:c9,23.7,3,232,0
370,2025-01-21 14:25:48,c4:7c:8d:6d:4e:df,22.7,21,569,113
371,2025-01-21 14:25:51,c4:7c:8d:6d:26:c9,23.8,3,232,0
372,2025-01-21 14:31:16,c4:7c:8d:6d:4e:df,22.7,21,465,114
373,2025-01-21 14:31:20,c4:7c:8d:6d:26:c9,23.7,3,230,0
374,2025-01-21 14:36:44,c4:7c:8d:6d:4e:df,22.7,21,536,114
375,2025-01-21 14:42:10,c4:7c:8d:6d:4e:df,22.7,21,451,113
376,2025-01-21 14:42:13,c4:7c:8d:6d:26:c9,23.8,3,185,0
377,2025-01-21 14:47:38,c4:7c:8d:6d:4e:df,22.7,21,485,114
378,2025-01-21 14:47:40,c4:7c:8d:6d:26:c9,24.0,3,248,0
379,2025-01-21 14:53:05,c4:7c:8d:6d:4e:df,22.7,21,417,114
380,2025-01-21 14:53:10,c4:7c:8d:6d:26:c9,23.8,3,215,0
381,2025-01-21 14:58:36,c4:7c:8d:6d:4e:df,22.7,21,403,114
382,2025-01-21 14:58:39,c4:7c:8d:6d:26:c9,23.8,3,230,0
383,2025-01-21 15:04:03,c4:7c:8d:6d:4e:df,22.7,21,349,115
384,2025-01-21 15:04:05,c4:7c:8d:6d:26:c9,23.8,3,246,0
385,2025-01-21 15:09:29,c4:7c:8d:6d:4e:df,22.7,21,352,114
386,2025-01-21 15:14:56,c4:7c:8d:6d:4e:df,22.7,21,332,111
387,2025-01-21 15:20:22,c4:7c:8d:6d:4e:df,22.7,21,355,114
388,2025-01-21 15:20:25,c4:7c:8d:6d:26:c9,23.8,3,215,0
389,2025-01-21 15:23:18,c4:7c:8d:6d:4e:df,22.6,21,238,113
390,2025-01-21 15:23:20,c4:7c:8d:6d:26:c9,23.8,3,186,0
391,2025-01-21 15:33:45,c4:7c:8d:6d:4e:df,22.6,21,318,111
392,2025-01-21 15:33:47,c4:7c:8d:6d:26:c9,24.0,3,233,0
393,2025-01-21 15:44:11,c4:7c:8d:6d:4e:df,22.5,21,171,111
394,2025-01-21 15:44:14,c4:7c:8d:6d:26:c9,23.8,3,214,0
395,2025-01-21 15:54:39,c4:7c:8d:6d:4e:df,22.7,21,238,113
396,2025-01-21 15:54:42,c4:7c:8d:6d:26:c9,23.9,3,152,0
397,2025-01-21 16:05:06,c4:7c:8d:6d:4e:df,22.6,21,138,111
398,2025-01-21 16:05:09,c4:7c:8d:6d:26:c9,23.7,3,214,0
399,2025-01-21 16:15:54,c4:7c:8d:6d:26:c9,23.8,3,214,0
400,2025-01-21 16:26:21,c4:7c:8d:6d:4e:df,22.4,21,158,112
401,2025-01-21 16:26:24,c4:7c:8d:6d:26:c9,23.7,3,185,0
402,2025-01-21 16:36:50,c4:7c:8d:6d:4e:df,22.3,21,63,112
403,2025-01-21 16:36:52,c4:7c:8d:6d:26:c9,23.7,3,214,0
404,2025-01-21 16:47:17,c4:7c:8d:6d:4e:df,22.3,21,125,110
405,2025-01-21 16:57:49,c4:7c:8d:6d:4e:df,22.3,21,45,110
406,2025-01-21 16:57:52,c4:7c:8d:6d:26:c9,23.4,3,202,0
407,2025-01-21 17:08:22,c4:7c:8d:6d:4e:df,22.3,21,47,111
408,2025-01-21 17:18:50,c4:7c:8d:6d:4e:df,22.3,21,43,111
409,2025-01-21 17:18:55,c4:7c:8d:6d:26:c9,23.2,3,246,0
410,2025-01-21 17:40:01,c4:7c:8d:6d:4e:df,22.3,21,87,110
411,2025-01-21 17:40:04,c4:7c:8d:6d:26:c9,23.4,3,215,0
412,2025-01-21 17:50:30,c4:7c:8d:6d:4e:df,22.1,21,26,110
413,2025-01-21 17:50:32,c4:7c:8d:6d:26:c9,23.3,3,215,0
414,2025-01-21 18:00:57,c4:7c:8d:6d:4e:df,22.1,21,84,110
415,2025-01-21 18:01:01,c4:7c:8d:6d:26:c9,23.4,3,214,0
416,2025-01-21 18:11:24,c4:7c:8d:6d:4e:df,22.0,21,26,110
417,2025-01-21 18:11:27,c4:7c:8d:6d:26:c9,23.2,3,248,0
418,2025-01-21 18:21:50,c4:7c:8d:6d:4e:df,22.0,21,86,107
419,2025-01-21 18:21:53,c4:7c:8d:6d:26:c9,23.2,3,246,0
420,2025-01-21 18:32:16,c4:7c:8d:6d:4e:df,22.1,21,0,110
421,2025-01-21 18:32:19,c4:7c:8d:6d:26:c9,23.2,3,202,0
422,2025-01-21 18:42:43,c4:7c:8d:6d:4e:df,22.1,21,86,109
423,2025-01-21 18:42:46,c4:7c:8d:6d:26:c9,23.2,3,233,0
424,2025-01-21 18:53:11,c4:7c:8d:6d:4e:df,22.1,21,3,109
425,2025-01-21 18:53:14,c4:7c:8d:6d:26:c9,23.1,3,214,0
426,2025-01-21 19:03:38,c4:7c:8d:6d:4e:df,22.2,21,48,107
427,2025-01-21 19:03:41,c4:7c:8d:6d:26:c9,23.2,3,248,0
428,2025-01-21 19:14:06,c4:7c:8d:6d:4e:df,22.0,21,4,105
429,2025-01-21 19:14:09,c4:7c:8d:6d:26:c9,23.1,3,214,0
430,2025-01-21 19:24:33,c4:7c:8d:6d:4e:df,22.0,20,84,107
431,2025-01-21 19:24:36,c4:7c:8d:6d:26:c9,23.0,3,185,0
432,2025-01-21 19:35:01,c4:7c:8d:6d:4e:df,22.0,21,0,107
433,2025-01-21 19:35:04,c4:7c:8d:6d:26:c9,23.0,3,183,0
434,2025-01-21 19:45:28,c4:7c:8d:6d:4e:df,22.0,21,84,107
435,2025-01-21 19:45:31,c4:7c:8d:6d:26:c9,23.2,3,246,0
436,2025-01-21 19:55:55,c4:7c:8d:6d:26:c9,23.1,3,214,0
437,2025-01-21 20:06:20,c4:7c:8d:6d:4e:df,21.9,20,24,105
438,2025-01-21 20:06:23,c4:7c:8d:6d:26:c9,23.0,3,233,0
439,2025-01-21 20:16:46,c4:7c:8d:6d:4e:df,22.1,20,68,105
440,2025-01-21 20:16:49,c4:7c:8d:6d:26:c9,23.0,3,233,0
441,2025-01-21 20:27:12,c4:7c:8d:6d:4e:df,21.9,20,24,105
442,2025-01-21 20:27:15,c4:7c:8d:6d:26:c9,23.0,3,248,0
443,2025-01-21 20:37:38,c4:7c:8d:6d:4e:df,21.9,20,86,106
444,2025-01-21 20:37:41,c4:7c:8d:6d:26:c9,23.0,3,246,0
445,2025-01-21 20:48:04,c4:7c:8d:6d:4e:df,21.9,20,0,105
446,2025-01-21 20:48:07,c4:7c:8d:6d:26:c9,23.0,3,214,0
447,2025-01-21 20:58:31,c4:7c:8d:6d:4e:df,22.0,20,86,105
448,2025-01-21 20:58:34,c4:7c:8d:6d:26:c9,23.1,3,248,0
449,2025-01-21 21:08:57,c4:7c:8d:6d:4e:df,22.0,20,26,105
450,2025-01-21 21:09:00,c4:7c:8d:6d:26:c9,23.0,3,118,0
451,2025-01-21 21:19:25,c4:7c:8d:6d:4e:df,21.9,20,68,105
452,2025-01-21 21:19:28,c4:7c:8d:6d:26:c9,23.0,3,214,0
453,2025-01-21 21:29:53,c4:7c:8d:6d:4e:df,22.1,20,43,105
454,2025-01-21 21:29:56,c4:7c:8d:6d:26:c9,23.0,3,152,0
455,2025-01-21 21:40:30,c4:7c:8d:6d:4e:df,22.1,20,86,105
456,2025-01-21 21:40:33,c4:7c:8d:6d:26:c9,23.2,3,79,0
457,2025-01-21 21:50:58,c4:7c:8d:6d:4e:df,22.2,20,26,105
458,2025-01-21 21:51:02,c4:7c:8d:6d:26:c9,23.1,3,246,0
459,2025-01-21 22:01:26,c4:7c:8d:6d:4e:df,22.2,20,86,105
460,2025-01-21 22:01:29,c4:7c:8d:6d:26:c9,23.2,3,199,0
461,2025-01-21 22:11:52,c4:7c:8d:6d:4e:df,22.2,20,45,103
462,2025-01-21 22:11:55,c4:7c:8d:6d:26:c9,23.2,3,167,0
463,2025-01-21 22:22:20,c4:7c:8d:6d:4e:df,22.1,20,27,102
464,2025-01-21 22:22:24,c4:7c:8d:6d:26:c9,23.1,3,233,0
465,2025-01-21 22:32:47,c4:7c:8d:6d:4e:df,22.2,20,24,103
466,2025-01-21 22:32:50,c4:7c:8d:6d:26:c9,23.2,3,215,0
467,2025-01-21 22:43:13,c4:7c:8d:6d:4e:df,22.1,20,84,103
468,2025-01-21 22:43:16,c4:7c:8d:6d:26:c9,23.2,3,248,0
469,2025-01-21 22:53:40,c4:7c:8d:6d:4e:df,22.1,20,24,103
470,2025-01-21 22:53:43,c4:7c:8d:6d:26:c9,23.2,3,214,0
471,2025-01-21 23:04:07,c4:7c:8d:6d:4e:df,22.2,20,84,103
472,2025-01-21 23:04:10,c4:7c:8d:6d:26:c9,23.1,3,232,0
473,2025-01-21 23:14:33,c4:7c:8d:6d:4e:df,22.2,20,24,102
474,2025-01-21 23:14:36,c4:7c:8d:6d:26:c9,23.2,3,183,0
475,2025-01-21 23:24:59,c4:7c:8d:6d:4e:df,22.0,20,84,102
476,2025-01-21 23:35:25,c4:7c:8d:6d:4e:df,22.2,20,8,102
477,2025-01-21 23:35:27,c4:7c:8d:6d:26:c9,23.2,3,246,0
478,2025-01-21 23:45:52,c4:7c:8d:6d:4e:df,22.1,20,84,100
479,2025-01-21 23:45:54,c4:7c:8d:6d:26:c9,23.1,3,246,0
480,2025-01-21 23:56:19,c4:7c:8d:6d:4e:df,22.2,20,26,102
481,2025-01-21 23:56:21,c4:7c:8d:6d:26:c9,23.1,3,214,0
482,2025-01-22 00:06:45,c4:7c:8d:6d:4e:df,22.2,20,86,102
483,2025-01-22 00:06:47,c4:7c:8d:6d:26:c9,23.3,3,246,0
484,2025-01-22 00:17:13,c4:7c:8d:6d:4e:df,22.2,20,27,100
485,2025-01-22 00:17:16,c4:7c:8d:6d:26:c9,23.2,3,183,0
486,2025-01-22 00:27:39,c4:7c:8d:6d:4e:df,22.2,20,84,100
487,2025-01-22 00:27:42,c4:7c:8d:6d:26:c9,23.2,3,199,0
488,2025-01-22 00:38:05,c4:7c:8d:6d:4e:df,22.2,20,26,101
489,2025-01-22 00:38:07,c4:7c:8d:6d:26:c9,23.4,3,246,0
490,2025-01-22 00:48:31,c4:7c:8d:6d:4e:df,22.3,20,65,101
491,2025-01-22 00:48:33,c4:7c:8d:6d:26:c9,23.4,3,215,0
492,2025-01-22 00:58:57,c4:7c:8d:6d:4e:df,22.2,20,6,101
493,2025-01-22 00:59:00,c4:7c:8d:6d:26:c9,23.4,3,215,0
494,2025-01-22 01:09:24,c4:7c:8d:6d:4e:df,22.3,20,84,101
495,2025-01-22 01:09:26,c4:7c:8d:6d:26:c9,23.4,3,246,0
496,2025-01-22 01:19:51,c4:7c:8d:6d:4e:df,22.2,20,6,100
497,2025-01-22 01:40:27,c4:7c:8d:6d:4e:df,22.3,20,86,99
498,2025-01-22 01:40:30,c4:7c:8d:6d:26:c9,23.2,3,202,0
499,2025-01-22 01:50:55,c4:7c:8d:6d:4e:df,22.2,20,0,99
500,2025-01-22 01:50:57,c4:7c:8d:6d:26:c9,23.2,3,214,0
501,2025-01-22 02:01:21,c4:7c:8d:6d:4e:df,22.3,20,68,100
502,2025-01-22 02:01:23,c4:7c:8d:6d:26:c9,23.4,3,215,0
503,2025-01-22 02:11:47,c4:7c:8d:6d:4e:df,22.2,20,24,100
504,2025-01-22 02:11:49,c4:7c:8d:6d:26:c9,23.2,3,186,0
505,2025-01-22 02:22:14,c4:7c:8d:6d:4e:df,22.3,20,84,99
506,2025-01-22 02:22:16,c4:7c:8d:6d:26:c9,23.4,3,183,0
507,2025-01-22 02:32:41,c4:7c:8d:6d:4e:df,22.1,20,4,100
508,2025-01-22 02:32:43,c4:7c:8d:6d:26:c9,23.2,3,246,0
509,2025-01-22 02:43:07,c4:7c:8d:6d:4e:df,22.2,20,86,100
510,2025-01-22 02:43:09,c4:7c:8d:6d:26:c9,23.3,3,246,0
511,2025-01-22 02:53:34,c4:7c:8d:6d:4e:df,22.1,20,26,100
512,2025-01-22 02:53:36,c4:7c:8d:6d:26:c9,23.2,3,248,0
513,2025-01-22 03:04:03,c4:7c:8d:6d:4e:df,22.1,20,48,100
514,2025-01-22 03:04:05,c4:7c:8d:6d:26:c9,23.3,3,248,0
515,2025-01-22 03:14:29,c4:7c:8d:6d:4e:df,22.2,20,26,96
516,2025-01-22 03:14:31,c4:7c:8d:6d:26:c9,23.3,3,186,0
517,2025-01-22 03:24:56,c4:7c:8d:6d:4e:df,22.3,20,86,100
518,2025-01-22 03:24:59,c4:7c:8d:6d:26:c9,23.4,3,233,0
519,2025-01-22 03:35:23,c4:7c:8d:6d:4e:df,22.3,20,0,96
520,2025-01-22 03:35:25,c4:7c:8d:6d:26:c9,23.4,3,214,0
521,2025-01-22 03:45:49,c4:7c:8d:6d:4e:df,22.1,20,87,98
522,2025-01-22 03:45:52,c4:7c:8d:6d:26:c9,23.3,3,248,0
523,2025-01-22 03:56:17,c4:7c:8d:6d:4e:df,22.1,20,26,97
524,2025-01-22 03:56:20,c4:7c:8d:6d:26:c9,23.4,3,215,0
525,2025-01-22 04:06:44,c4:7c:8d:6d:4e:df,22.0,20,86,97
526,2025-01-22 04:06:46,c4:7c:8d:6d:26:c9,23.2,3,215,0
527,2025-01-22 04:17:10,c4:7c:8d:6d:4e:df,22.2,20,26,97
528,2025-01-22 04:17:12,c4:7c:8d:6d:26:c9,23.3,3,246,0
529,2025-01-22 04:27:36,c4:7c:8d:6d:4e:df,22.2,20,65,97
530,2025-01-22 04:27:38,c4:7c:8d:6d:26:c9,23.4,3,199,0
531,2025-01-22 04:38:03,c4:7c:8d:6d:4e:df,22.2,20,45,96
532,2025-01-22 04:38:06,c4:7c:8d:6d:26:c9,23.4,3,215,0
533,2025-01-22 04:48:33,c4:7c:8d:6d:4e:df,22.1,20,47,96
534,2025-01-22 04:48:35,c4:7c:8d:6d:26:c9,23.2,3,202,0
535,2025-01-22 04:59:01,c4:7c:8d:6d:4e:df,22.2,20,6,97
536,2025-01-22 04:59:03,c4:7c:8d:6d:26:c9,23.4,3,248,0
537,2025-01-22 05:09:28,c4:7c:8d:6d:4e:df,22.2,20,84,96
538,2025-01-22 05:09:30,c4:7c:8d:6d:26:c9,23.4,3,232,0
539,2025-01-22 05:19:53,c4:7c:8d:6d:4e:df,22.2,20,43,96
540,2025-01-22 05:19:56,c4:7c:8d:6d:26:c9,23.5,3,202,0
541,2025-01-22 05:30:21,c4:7c:8d:6d:4e:df,22.3,20,86,94
542,2025-01-22 05:30:23,c4:7c:8d:6d:26:c9,23.5,3,215,0
543,2025-01-22 05:40:47,c4:7c:8d:6d:4e:df,22.2,20,24,96
544,2025-01-22 05:51:16,c4:7c:8d:6d:4e:df,22.3,19,86,96
545,2025-01-22 05:51:19,c4:7c:8d:6d:26:c9,23.5,3,246,0
546,2025-01-22 06:01:44,c4:7c:8d:6d:4e:df,22.2,20,0,94
547,2025-01-22 06:01:47,c4:7c:8d:6d:26:c9,23.4,3,215,0
548,2025-01-22 06:12:11,c4:7c:8d:6d:4e:df,22.1,20,66,95
549,2025-01-22 06:12:13,c4:7c:8d:6d:26:c9,23.4,3,214,0
550,2025-01-22 06:22:38,c4:7c:8d:6d:4e:df,22.2,19,26,96
551,2025-01-22 06:22:40,c4:7c:8d:6d:26:c9,23.4,3,248,0
552,2025-01-22 06:33:05,c4:7c:8d:6d:4e:df,22.1,20,87,94
553,2025-01-22 06:33:07,c4:7c:8d:6d:26:c9,23.5,3,215,0
554,2025-01-22 06:43:30,c4:7c:8d:6d:4e:df,22.0,19,24,95
555,2025-01-22 06:43:33,c4:7c:8d:6d:26:c9,23.4,3,248,0
556,2025-01-22 06:53:57,c4:7c:8d:6d:4e:df,22.1,19,68,94
557,2025-01-22 06:53:59,c4:7c:8d:6d:26:c9,23.4,3,214,0
558,2025-01-22 07:04:22,c4:7c:8d:6d:4e:df,22.1,19,6,92
559,2025-01-22 07:04:25,c4:7c:8d:6d:26:c9,23.3,3,215,0
560,2025-01-22 07:14:50,c4:7c:8d:6d:4e:df,22.2,19,105,94
561,2025-01-22 07:14:52,c4:7c:8d:6d:26:c9,23.4,3,167,0
562,2025-01-22 07:25:18,c4:7c:8d:6d:4e:df,22.2,20,43,94
563,2025-01-22 07:25:21,c4:7c:8d:6d:26:c9,23.4,3,183,0
564,2025-01-22 07:35:45,c4:7c:8d:6d:4e:df,22.3,20,104,94
565,2025-01-22 07:35:56,c4:7c:8d:6d:26:c9,23.2,3,202,0
566,2025-01-22 07:46:20,c4:7c:8d:6d:4e:df,22.3,19,45,92
567,2025-01-22 07:46:22,c4:7c:8d:6d:26:c9,23.2,3,215,0
568,2025-01-22 07:56:47,c4:7c:8d:6d:4e:df,22.2,19,143,92
569,2025-01-22 07:56:50,c4:7c:8d:6d:26:c9,23.4,3,154,0
570,2025-01-22 08:07:14,c4:7c:8d:6d:4e:df,22.3,20,123,94
571,2025-01-22 08:07:16,c4:7c:8d:6d:26:c9,23.4,3,248,0
572,2025-01-22 08:17:42,c4:7c:8d:6d:4e:df,22.2,19,156,94
573,2025-01-22 08:17:44,c4:7c:8d:6d:26:c9,23.4,3,152,0
574,2025-01-22 08:28:08,c4:7c:8d:6d:4e:df,22.3,19,102,92
575,2025-01-22 08:28:10,c4:7c:8d:6d:26:c9,23.5,3,214,0
576,2025-01-22 08:38:35,c4:7c:8d:6d:4e:df,22.3,19,174,94
577,2025-01-22 08:49:01,c4:7c:8d:6d:4e:df,22.2,19,104,92
578,2025-01-22 08:49:05,c4:7c:8d:6d:26:c9,23.3,3,199,0
579,2025-01-22 08:59:29,c4:7c:8d:6d:4e:df,22.2,20,191,94
580,2025-01-22 08:59:32,c4:7c:8d:6d:26:c9,23.4,3,202,0
581,2025-01-22 09:09:59,c4:7c:8d:6d:4e:df,22.2,19,139,92
582,2025-01-22 09:10:01,c4:7c:8d:6d:26:c9,23.4,3,215,0
583,2025-01-22 09:20:24,c4:7c:8d:6d:4e:df,22.3,19,191,94
584,2025-01-22 09:20:27,c4:7c:8d:6d:26:c9,23.5,3,185,0
585,2025-01-22 09:30:53,c4:7c:8d:6d:4e:df,22.3,19,156,92
586,2025-01-22 09:30:57,c4:7c:8d:6d:26:c9,23.4,2,185,0
587,2025-01-22 09:41:24,c4:7c:8d:6d:4e:df,22.2,19,256,91
588,2025-01-22 09:41:26,c4:7c:8d:6d:26:c9,23.4,3,138,0
589,2025-01-22 09:51:51,c4:7c:8d:6d:4e:df,22.3,19,238,91
590,2025-01-22 09:51:54,c4:7c:8d:6d:26:c9,23.5,3,168,0
591,2025-01-22 10:02:19,c4:7c:8d:6d:4e:df,22.3,19,301,91
592,2025-01-22 10:02:22,c4:7c:8d:6d:26:c9,23.5,3,136,0
593,2025-01-22 10:12:49,c4:7c:8d:6d:4e:df,22.2,19,237,91
594,2025-01-22 10:12:52,c4:7c:8d:6d:26:c9,23.5,3,246,0
595,2025-01-22 10:23:15,c4:7c:8d:6d:4e:df,22.2,19,352,91
596,2025-01-22 10:23:18,c4:7c:8d:6d:26:c9,23.4,3,281,0
597,2025-01-22 10:33:42,c4:7c:8d:6d:4e:df,22.0,18,300,92
598,2025-01-22 10:33:45,c4:7c:8d:6d:26:c9,23.4,3,248,0
599,2025-01-22 10:44:08,c4:7c:8d:6d:4e:df,22.0,18,403,93
600,2025-01-22 10:44:12,c4:7c:8d:6d:26:c9,23.2,3,327,0
601,2025-01-22 10:54:36,c4:7c:8d:6d:4e:df,22.1,18,385,91
602,2025-01-22 10:54:39,c4:7c:8d:6d:26:c9,23.2,3,344,0
603,2025-01-22 11:05:02,c4:7c:8d:6d:4e:df,22.2,20,423,91
604,2025-01-22 11:05:05,c4:7c:8d:6d:26:c9,23.3,3,328,0
605,2025-01-22 11:15:29,c4:7c:8d:6d:4e:df,22.4,19,402,91
606,2025-01-22 11:15:32,c4:7c:8d:6d:26:c9,23.5,2,327,0
607,2025-01-22 11:25:55,c4:7c:8d:6d:4e:df,22.5,18,471,91
608,2025-01-22 11:25:58,c4:7c:8d:6d:26:c9,23.6,3,413,0
609,2025-01-22 11:36:23,c4:7c:8d:6d:4e:df,22.6,19,419,90
610,2025-01-22 11:36:26,c4:7c:8d:6d:26:c9,23.7,3,688,0
611,2025-01-22 11:46:49,c4:7c:8d:6d:4e:df,22.7,18,488,90
612,2025-01-22 11:46:52,c4:7c:8d:6d:26:c9,23.9,3,1038,0
613,2025-01-22 11:57:17,c4:7c:8d:6d:4e:df,22.5,18,437,90
614,2025-01-22 11:57:20,c4:7c:8d:6d:26:c9,23.7,3,446,0
615,2025-01-22 12:07:52,c4:7c:8d:6d:4e:df,22.4,19,524,91
616,2025-01-22 12:07:55,c4:7c:8d:6d:26:c9,23.8,3,623,0
617,2025-01-22 12:18:19,c4:7c:8d:6d:4e:df,22.5,19,485,90
618,2025-01-22 12:18:22,c4:7c:8d:6d:26:c9,23.9,3,498,0
619,2025-01-22 12:28:46,c4:7c:8d:6d:4e:df,22.4,18,521,92
620,2025-01-22 12:28:49,c4:7c:8d:6d:26:c9,23.8,3,378,0
621,2025-01-22 12:39:14,c4:7c:8d:6d:4e:df,22.4,18,453,91
622,2025-01-22 12:49:43,c4:7c:8d:6d:4e:df,22.4,19,521,90
623,2025-01-22 12:49:46,c4:7c:8d:6d:26:c9,23.8,3,249,0
624,2025-01-22 13:00:13,c4:7c:8d:6d:4e:df,22.4,18,487,90
625,2025-01-22 13:00:16,c4:7c:8d:6d:26:c9,23.8,3,246,0
626,2025-01-22 13:10:40,c4:7c:8d:6d:4e:df,22.6,18,473,92
627,2025-01-22 13:10:43,c4:7c:8d:6d:26:c9,23.8,3,264,0
628,2025-01-22 13:21:08,c4:7c:8d:6d:4e:df,22.5,18,471,91
629,2025-01-22 13:21:11,c4:7c:8d:6d:26:c9,23.6,3,168,0
630,2025-01-22 13:31:35,c4:7c:8d:6d:4e:df,22.5,18,505,90
631,2025-01-22 13:31:38,c4:7c:8d:6d:26:c9,23.7,3,230,0
632,2025-01-22 13:42:02,c4:7c:8d:6d:4e:df,22.5,18,451,90
633,2025-01-22 13:42:05,c4:7c:8d:6d:26:c9,23.5,3,264,0
634,2025-01-22 13:52:28,c4:7c:8d:6d:4e:df,22.5,18,488,89
635,2025-01-22 13:52:31,c4:7c:8d:6d:26:c9,23.4,3,186,0
636,2025-01-22 14:02:54,c4:7c:8d:6d:4e:df,22.5,18,402,90
637,2025-01-22 14:02:57,c4:7c:8d:6d:26:c9,23.7,2,217,0
638,2025-01-22 14:13:21,c4:7c:8d:6d:4e:df,22.5,18,488,91
639,2025-01-22 14:13:24,c4:7c:8d:6d:26:c9,23.5,3,230,0
640,2025-01-22 14:23:51,c4:7c:8d:6d:4e:df,22.4,18,387,87
641,2025-01-22 14:23:54,c4:7c:8d:6d:26:c9,23.4,2,248,0
642,2025-01-22 14:34:17,c4:7c:8d:6d:4e:df,22.4,18,456,89
643,2025-01-22 14:34:20,c4:7c:8d:6d:26:c9,23.5,3,246,0
644,2025-01-22 14:44:44,c4:7c:8d:6d:4e:df,22.6,18,383,90
645,2025-01-22 14:44:48,c4:7c:8d:6d:26:c9,23.5,2,248,0
646,2025-01-22 14:55:12,c4:7c:8d:6d:4e:df,22.5,18,434,90
647,2025-01-22 14:55:14,c4:7c:8d:6d:26:c9,23.5,3,262,0
648,2025-01-22 15:05:39,c4:7c:8d:6d:4e:df,22.5,18,368,90
649,2025-01-22 15:05:42,c4:7c:8d:6d:26:c9,23.4,3,246,0
650,2025-01-22 15:16:07,c4:7c:8d:6d:4e:df,22.7,18,386,89
651,2025-01-22 15:16:10,c4:7c:8d:6d:26:c9,23.5,3,248,0
652,2025-01-22 15:26:34,c4:7c:8d:6d:4e:df,22.7,18,331,86
653,2025-01-22 15:26:37,c4:7c:8d:6d:26:c9,23.4,3,215,0
654,2025-01-22 15:37:02,c4:7c:8d:6d:4e:df,22.4,18,353,87
655,2025-01-22 15:37:05,c4:7c:8d:6d:26:c9,23.5,2,185,0
656,2025-01-22 15:47:29,c4:7c:8d:6d:4e:df,22.6,18,300,87
657,2025-01-22 15:47:32,c4:7c:8d:6d:26:c9,23.4,3,202,0
658,2025-01-22 15:57:56,c4:7c:8d:6d:4e:df,22.5,18,318,87
659,2025-01-22 15:57:59,c4:7c:8d:6d:26:c9,23.4,2,248,0
660,2025-01-22 16:08:22,c4:7c:8d:6d:4e:df,22.5,18,142,86
661,2025-01-22 16:08:24,c4:7c:8d:6d:26:c9,23.4,2,215,0
662,2025-01-22 16:18:48,c4:7c:8d:6d:4e:df,22.4,18,189,87
